item,itemLabel
http://www.wikidata.org/entity/Q3115474,Brinkmann graph
http://www.wikidata.org/entity/Q3115489,Folkman graph
http://www.wikidata.org/entity/Q3115497,Hall Graph
http://www.wikidata.org/entity/Q3115569,cubical graph
http://www.wikidata.org/entity/Q3115511,Higman–Sims graph
http://www.wikidata.org/entity/Q3115576,icosidodecahedral graph
http://www.wikidata.org/entity/Q3115525,Poussin graph
http://www.wikidata.org/entity/Q3115586,Local McLaughlin graph
http://www.wikidata.org/entity/Q3115543,Wagner graph
http://www.wikidata.org/entity/Q3115546,Wiener-Araya Graph
http://www.wikidata.org/entity/Q3115596,paw graph
http://www.wikidata.org/entity/Q3115607,tesseract graph
http://www.wikidata.org/entity/Q3115618,tetrakis hexahedral graph
http://www.wikidata.org/entity/Q3117691,Lyons group
http://www.wikidata.org/entity/Q3234988,ampersand curve
http://www.wikidata.org/entity/Q3298255,Soddy's hexlet
http://www.wikidata.org/entity/Q3299275,Hamiltonian matrix
http://www.wikidata.org/entity/Q3306808,orthogonal basis
http://www.wikidata.org/entity/Q3325180,Kanizsa triangle
http://www.wikidata.org/entity/Q118371953,Faulker-Younger graphs
http://www.wikidata.org/entity/Q3115451,M22 graph
http://www.wikidata.org/entity/Q3115450,Heawood 4-color graph
http://www.wikidata.org/entity/Q3115575,truncated icosahedral graph
http://www.wikidata.org/entity/Q13443840,product category
http://www.wikidata.org/entity/Q5259331,density
http://www.wikidata.org/entity/Q5256671,Dendrite
http://www.wikidata.org/entity/Q3342996,lucky numbers of Euler
http://www.wikidata.org/entity/Q3393476,rational point
http://www.wikidata.org/entity/Q3395686,Abel polynomials
http://www.wikidata.org/entity/Q3406228,Lehmer's totient problem
http://www.wikidata.org/entity/Q3406235,Prouhet–Tarry–Escott problem
http://www.wikidata.org/entity/Q3503251,Sheffer sequence
http://www.wikidata.org/entity/Q3526969,AF+BG theorem
http://www.wikidata.org/entity/Q3527245,Six exponentials theorem
http://www.wikidata.org/entity/Q3546880,Heronian tetrahedron
http://www.wikidata.org/entity/Q3617415,straight angle
http://www.wikidata.org/entity/Q3665055,Cevian circle
http://www.wikidata.org/entity/Q3730875,hypergeometric differential equation
http://www.wikidata.org/entity/Q3754514,MacRobert E function
http://www.wikidata.org/entity/Q3927329,4-tuple
http://www.wikidata.org/entity/Q3984069,Fredholm's theorem
http://www.wikidata.org/entity/Q3997740,orthogonal transformation
http://www.wikidata.org/entity/Q4059939,Wolfram axiom
http://www.wikidata.org/entity/Q4131105,column space
http://www.wikidata.org/entity/Q4392123,Fσ set
http://www.wikidata.org/entity/Q4455043,Cayley–Bacharach theorem
http://www.wikidata.org/entity/Q4555371,polyhedral graph
http://www.wikidata.org/entity/Q4724375,Algorithms for calculating variance
http://www.wikidata.org/entity/Q4751142,analytic torsion
http://www.wikidata.org/entity/Q4773917,anthropomorphic polygon
http://www.wikidata.org/entity/Q4779316,apeirogon
http://www.wikidata.org/entity/Q4809117,associahedron
http://www.wikidata.org/entity/Q4826704,automorphic function
http://www.wikidata.org/entity/Q4839668,Backhouse's constant
http://www.wikidata.org/entity/Q4896402,Bessel polynomials
http://www.wikidata.org/entity/Q4903575,bicentric polygon
http://www.wikidata.org/entity/Q4903716,bicone
http://www.wikidata.org/entity/Q4913755,Bimonster group
http://www.wikidata.org/entity/Q4915409,Bipartite double cover
http://www.wikidata.org/entity/Q5027969,Campbell's theorem
http://www.wikidata.org/entity/Q5055318,Cayley's nodal cubic surface
http://www.wikidata.org/entity/Q5134805,Clock patience
http://www.wikidata.org/entity/Q5275350,differential ideal
http://www.wikidata.org/entity/Q5280042,dipole graph
http://www.wikidata.org/entity/Q5284051,Dividing a circle into areas
http://www.wikidata.org/entity/Q5299978,double bubble theorem
http://www.wikidata.org/entity/Q5581037,golygon
http://www.wikidata.org/entity/Q5592179,Graeffe's method
http://www.wikidata.org/entity/Q5600341,great dirhombicosidodecacron
http://www.wikidata.org/entity/Q5600365,great icosacronic hexecontahedron
http://www.wikidata.org/entity/Q5600372,great pentagonal hexecontahedron
http://www.wikidata.org/entity/Q5656673,Hardy–Littlewood tauberian theorem
http://www.wikidata.org/entity/Q6060481,Inversive distance
http://www.wikidata.org/entity/Q6359557,Kampé de Fériet function
http://www.wikidata.org/entity/Q6379715,Kawasaki's theorem
http://www.wikidata.org/entity/Q6786278,matching polynomial
http://www.wikidata.org/entity/Q6806050,medial hexagonal hexecontahedron
http://www.wikidata.org/entity/Q6842962,midpoint polygon
http://www.wikidata.org/entity/Q6935002,Multiplicative partition
http://www.wikidata.org/entity/Q7111825,Out shuffle
http://www.wikidata.org/entity/Q7158977,Pedal equation
http://www.wikidata.org/entity/Q7233768,Postage stamp problem
http://www.wikidata.org/entity/Q7253388,contravariant vector
http://www.wikidata.org/entity/Q7314220,representation ring
http://www.wikidata.org/entity/Q7378926,Rule 90
http://www.wikidata.org/entity/Q7433042,Schur–Horn theorem
http://www.wikidata.org/entity/Q7543046,small dodecicosacron
http://www.wikidata.org/entity/Q7543087,small icosihemidodecacron
http://www.wikidata.org/entity/Q7576723,sphericon
http://www.wikidata.org/entity/Q7621715,Strassmann's theorem
http://www.wikidata.org/entity/Q7676457,Tait's conjecture
http://www.wikidata.org/entity/Q7676466,Tait conjectures
http://www.wikidata.org/entity/Q7843925,trirectangular tetrahedron
http://www.wikidata.org/entity/Q7847153,Truchet tiles
http://www.wikidata.org/entity/Q7886960,uniquely colorable graph
http://www.wikidata.org/entity/Q7894145,universal parabolic constant
http://www.wikidata.org/entity/Q7979826,Weierstrass product inequality
http://www.wikidata.org/entity/Q7993538,Whewell equation
http://www.wikidata.org/entity/Q114425676,mathematical definition
http://www.wikidata.org/entity/Q10754052,complex conjugate matrix
http://www.wikidata.org/entity/Q11316496,Tangent number
http://www.wikidata.org/entity/Q11756506,chromatic number
http://www.wikidata.org/entity/Q11827862,hyperparallel
http://www.wikidata.org/entity/Q12138960,even function
http://www.wikidata.org/entity/Q13366129,odd number
http://www.wikidata.org/entity/Q13429859,anticevian triangle
http://www.wikidata.org/entity/Q13729699,Jerabek hyperbola
http://www.wikidata.org/entity/Q14917576,irrationality measure
http://www.wikidata.org/entity/Q15634948,Foias constant
http://www.wikidata.org/entity/Q15895894,Finsler–Hadwiger theorem
http://www.wikidata.org/entity/Q3821106,serpentine curve
http://www.wikidata.org/entity/Q3798419,Brocard inellipse
http://www.wikidata.org/entity/Q12405820,polykite
http://www.wikidata.org/entity/Q5060034,centered tree
http://www.wikidata.org/entity/Q5139042,cobweb plot
http://www.wikidata.org/entity/Q8860529,bipartite Kneser graph
http://www.wikidata.org/entity/Q5141281,cograph
http://www.wikidata.org/entity/Q11877149,position four-vector
http://www.wikidata.org/entity/Q15919504,demiregular tiling
http://www.wikidata.org/entity/Q12785861,bicentric triangle
http://www.wikidata.org/entity/Q7130424,pancyclic graph
http://www.wikidata.org/entity/Q15788139,absolute square
http://www.wikidata.org/entity/Q83478,group
http://www.wikidata.org/entity/Q154210,congruence
http://www.wikidata.org/entity/Q2666112,transposition
http://www.wikidata.org/entity/Q91250435,exponential generating function
http://www.wikidata.org/entity/Q91259930,Hölder condition
http://www.wikidata.org/entity/Q91306981,piecewise constant function
http://www.wikidata.org/entity/Q91315763,L1 space
http://www.wikidata.org/entity/Q91439979,graded module
http://www.wikidata.org/entity/Q93597459,maximum independent set
http://www.wikidata.org/entity/Q93598414,maximal clique
http://www.wikidata.org/entity/Q93598415,maximum clique
http://www.wikidata.org/entity/Q93604649,minimum vertex cover
http://www.wikidata.org/entity/Q1193047,Universal Product Code
http://www.wikidata.org/entity/Q218341,checksum
http://www.wikidata.org/entity/Q97621538,Klein Bottle Dissection
http://www.wikidata.org/entity/Q97621527,Quasi-Concave Function
http://www.wikidata.org/entity/Q3343100,supersingular prime
http://www.wikidata.org/entity/Q99567093,perfect matching
http://www.wikidata.org/entity/Q7918758,Vel
http://www.wikidata.org/entity/Q105332556,unit ball
http://www.wikidata.org/entity/Q105332766,Kac Matrix
http://www.wikidata.org/entity/Q105332770,Pfaff Transformation
http://www.wikidata.org/entity/Q105332771,Shadowing Theorem
http://www.wikidata.org/entity/Q2114394,½
http://www.wikidata.org/entity/Q5420776,expansion
http://www.wikidata.org/entity/Q109490960,number of combinations with repetition
http://www.wikidata.org/entity/Q109941991,intensionally defined set
http://www.wikidata.org/entity/Q110535082,Minkowski metric
http://www.wikidata.org/entity/Q17089216,supersingular prime
http://www.wikidata.org/entity/Q110679812,finite graph
http://www.wikidata.org/entity/Q112310951,cumulative relative frequency
http://www.wikidata.org/entity/Q112913401,class limit
http://www.wikidata.org/entity/Q115864189,triacontahedron
http://www.wikidata.org/entity/Q11536248,radical sign
http://www.wikidata.org/entity/Q1640811,fiber
http://www.wikidata.org/entity/Q149972,calculus
http://www.wikidata.org/entity/Q82029,Henstock–Kurzweil integral
http://www.wikidata.org/entity/Q82828,hexadecimal
http://www.wikidata.org/entity/Q83769,snub dodecadodecahedron
http://www.wikidata.org/entity/Q104962,hypotenuse
http://www.wikidata.org/entity/Q110863,twin prime
http://www.wikidata.org/entity/Q123478,Simon Antoine Jean L'Huilier
http://www.wikidata.org/entity/Q124743,Wronskian
http://www.wikidata.org/entity/Q133871,normal distribution
http://www.wikidata.org/entity/Q139622,bean machine
http://www.wikidata.org/entity/Q147978,Zariski topology
http://www.wikidata.org/entity/Q158475,snub icosidodecadodecahedron
http://www.wikidata.org/entity/Q162886,Euclidean geometry
http://www.wikidata.org/entity/Q164321,law of cosines
http://www.wikidata.org/entity/Q165309,inequation
http://www.wikidata.org/entity/Q176244,Frattini subgroup
http://www.wikidata.org/entity/Q179692,axiom of choice
http://www.wikidata.org/entity/Q3733413,transcendental extension
http://www.wikidata.org/entity/Q10713659,vector addition
http://www.wikidata.org/entity/Q17098001,Riesz–Markov–Kakutani representation theorem
http://www.wikidata.org/entity/Q17099189,multiplicative character
http://www.wikidata.org/entity/Q17628404,complementary error function
http://www.wikidata.org/entity/Q18048486,great rhombic triacontahedron
http://www.wikidata.org/entity/Q18470053,p-adic absolute value
http://www.wikidata.org/entity/Q19598654,Platonic graph
http://www.wikidata.org/entity/Q20076640,Euclidean norm
http://www.wikidata.org/entity/Q21083858,finitely generated group
http://www.wikidata.org/entity/Q21194229,megiston
http://www.wikidata.org/entity/Q116757767,azimuthal angle
http://www.wikidata.org/entity/Q23719451,Goat problem
http://www.wikidata.org/entity/Q25109715,L∞ space
http://www.wikidata.org/entity/Q26161438,approximately equal to
http://www.wikidata.org/entity/Q53875,parallelism
http://www.wikidata.org/entity/Q11203,system of linear equations
http://www.wikidata.org/entity/Q12482,set theory
http://www.wikidata.org/entity/Q42866132,upper bound
http://www.wikidata.org/entity/Q36477,longitude
http://www.wikidata.org/entity/Q43144845,complex matrix
http://www.wikidata.org/entity/Q50708,divisor
http://www.wikidata.org/entity/Q11229,percent
http://www.wikidata.org/entity/Q54500890,principle of mathematical induction
http://www.wikidata.org/entity/Q55727662,spherical excess
http://www.wikidata.org/entity/Q57620914,"Geometry of elliptic, parabolic and hyperbolic homogeneous spaces using Clifford algebras and group representations"
http://www.wikidata.org/entity/Q60790315,automorphism group
http://www.wikidata.org/entity/Q209,rectangle
http://www.wikidata.org/entity/Q47043,Rubik's Cube
http://www.wikidata.org/entity/Q62744,yin and yang
http://www.wikidata.org/entity/Q16843263,block-stacking problem
http://www.wikidata.org/entity/Q25377495,strong law of large numbers
http://www.wikidata.org/entity/Q11567,complex number
http://www.wikidata.org/entity/Q16021,"1,000,000,000"
http://www.wikidata.org/entity/Q25523,Wiener filter
http://www.wikidata.org/entity/Q27670,linear independence
http://www.wikidata.org/entity/Q34289,great truncated cuboctahedron
http://www.wikidata.org/entity/Q41237,rational function
http://www.wikidata.org/entity/Q41959,great stellated truncated dodecahedron
http://www.wikidata.org/entity/Q47691,great rhombidodecahedron
http://www.wikidata.org/entity/Q50707,composite number
http://www.wikidata.org/entity/Q59629,small rhombidodecahedron
http://www.wikidata.org/entity/Q77966363,skew diagonal
http://www.wikidata.org/entity/Q77976269,exterior power of an element
http://www.wikidata.org/entity/Q78154046,curtate epicycloid
http://www.wikidata.org/entity/Q78271410,cochain complex
http://www.wikidata.org/entity/Q78340703,almost complex structure
http://www.wikidata.org/entity/Q266237,algebraic curve
http://www.wikidata.org/entity/Q263865,irreducible fraction
http://www.wikidata.org/entity/Q217594,class
http://www.wikidata.org/entity/Q210832,statistical test
http://www.wikidata.org/entity/Q203920,manifold
http://www.wikidata.org/entity/Q191780,ordinal number
http://www.wikidata.org/entity/Q601362,impossible object
http://www.wikidata.org/entity/Q779824,outlier
http://www.wikidata.org/entity/Q575710,Gauss map
http://www.wikidata.org/entity/Q192487,discriminant
http://www.wikidata.org/entity/Q643669,generator
http://www.wikidata.org/entity/Q288465,group action
http://www.wikidata.org/entity/Q367134,negative base
http://www.wikidata.org/entity/Q355020,probability measure
http://www.wikidata.org/entity/Q186290,correlation
http://www.wikidata.org/entity/Q163310,Turing machine
http://www.wikidata.org/entity/Q177051,Pascal's triangle
http://www.wikidata.org/entity/Q182497,Malfatti circles
http://www.wikidata.org/entity/Q187235,Riemann zeta function
http://www.wikidata.org/entity/Q189057,merge sort
http://www.wikidata.org/entity/Q190546,Cauchy–Schwarz inequality
http://www.wikidata.org/entity/Q203484,Laplace operator
http://www.wikidata.org/entity/Q205966,Riemann hypothesis
http://www.wikidata.org/entity/Q207952,law of large numbers
http://www.wikidata.org/entity/Q209306,hyperbolic geometry
http://www.wikidata.org/entity/Q213488,geodesic curve
http://www.wikidata.org/entity/Q214533,nine-point circle
http://www.wikidata.org/entity/Q214728,Bézier curve
http://www.wikidata.org/entity/Q218898,elongated triangular cupola
http://www.wikidata.org/entity/Q219142,scientific notation
http://www.wikidata.org/entity/Q230848,Euclidean algorithm
http://www.wikidata.org/entity/Q242028,lambda calculus
http://www.wikidata.org/entity/Q245336,tangram
http://www.wikidata.org/entity/Q245457,circulant matrix
http://www.wikidata.org/entity/Q261527,linear functional
http://www.wikidata.org/entity/Q273328,integration by parts
http://www.wikidata.org/entity/Q281212,cofinite topology
http://www.wikidata.org/entity/Q287419,j-invariant
http://www.wikidata.org/entity/Q318598,abelianization
http://www.wikidata.org/entity/Q322666,Cramer's rule
http://www.wikidata.org/entity/Q334269,transfer function
http://www.wikidata.org/entity/Q339000,birthday problem
http://www.wikidata.org/entity/Q341835,Ackermann function
http://www.wikidata.org/entity/Q374195,Newton's method
http://www.wikidata.org/entity/Q378201,qubit
http://www.wikidata.org/entity/Q379380,Euler line
http://www.wikidata.org/entity/Q382497,affine transformation
http://www.wikidata.org/entity/Q382375,Monkey saddle
http://www.wikidata.org/entity/Q382510,affine coordinate system
http://www.wikidata.org/entity/Q389208,repeating decimal
http://www.wikidata.org/entity/Q389813,square root of 2
http://www.wikidata.org/entity/Q401319,Puiseux series
http://www.wikidata.org/entity/Q428813,Hessenberg matrix
http://www.wikidata.org/entity/Q438727,alternativity
http://www.wikidata.org/entity/Q438814,alternating group
http://www.wikidata.org/entity/Q451581,Spieker circle
http://www.wikidata.org/entity/Q461009,Sierpiński's constant
http://www.wikidata.org/entity/Q464794,Minkowski spacetime
http://www.wikidata.org/entity/Q468887,Law of tangents
http://www.wikidata.org/entity/Q472883,quadratic reciprocity
http://www.wikidata.org/entity/Q528787,pentagonal orthobirotunda
http://www.wikidata.org/entity/Q532389,Cullen number
http://www.wikidata.org/entity/Q535587,moment-generating function
http://www.wikidata.org/entity/Q543242,conchoid
http://www.wikidata.org/entity/Q547430,Sierpinski number
http://www.wikidata.org/entity/Q549959,Calabi–Yau manifold
http://www.wikidata.org/entity/Q575857,antihomomorphism
http://www.wikidata.org/entity/Q583960,homothetic transformation
http://www.wikidata.org/entity/Q592806,truncated icosidodecahedron
http://www.wikidata.org/entity/Q619436,quotient ring
http://www.wikidata.org/entity/Q619458,orthogonal polynomials
http://www.wikidata.org/entity/Q619776,concentric
http://www.wikidata.org/entity/Q633815,real projective plane
http://www.wikidata.org/entity/Q636889,total derivative
http://www.wikidata.org/entity/Q643749,dragon curve
http://www.wikidata.org/entity/Q649322,Znám's problem
http://www.wikidata.org/entity/Q651480,main diagonal
http://www.wikidata.org/entity/Q657596,unary operation
http://www.wikidata.org/entity/Q657820,Fredholm alternative
http://www.wikidata.org/entity/Q662830,fundamental group
http://www.wikidata.org/entity/Q674928,pentagonal number
http://www.wikidata.org/entity/Q679488,truncated dodecahedron
http://www.wikidata.org/entity/Q682353,zero function
http://www.wikidata.org/entity/Q683362,inscribed sphere
http://www.wikidata.org/entity/Q692823,strongly regular graph
http://www.wikidata.org/entity/Q714886,regular polygon
http://www.wikidata.org/entity/Q720341,arccosine
http://www.wikidata.org/entity/Q722507,Simpson's rule
http://www.wikidata.org/entity/Q724944,logarithmic spiral
http://www.wikidata.org/entity/Q734209,generating set of a group
http://www.wikidata.org/entity/Q734737,non-uniform rational B-spline
http://www.wikidata.org/entity/Q743179,normal subgroup
http://www.wikidata.org/entity/Q750099,Iwasawa decomposition
http://www.wikidata.org/entity/Q751969,coset
http://www.wikidata.org/entity/Q778785,balanced set
http://www.wikidata.org/entity/Q782566,automorphism
http://www.wikidata.org/entity/Q116784237,line integral of a vector field
http://www.wikidata.org/entity/Q165638,ratio test
http://www.wikidata.org/entity/Q1130510,figurate number
http://www.wikidata.org/entity/Q1195852,center
http://www.wikidata.org/entity/Q1164668,hexagram
http://www.wikidata.org/entity/Q877802,integral transform
http://www.wikidata.org/entity/Q1224487,equaliser
http://www.wikidata.org/entity/Q846862,involution
http://www.wikidata.org/entity/Q816319,depth-first search
http://www.wikidata.org/entity/Q161973,curve
http://www.wikidata.org/entity/Q910563,Young's inequality
http://www.wikidata.org/entity/Q1076349,Ising model
http://www.wikidata.org/entity/Q211548,locus
http://www.wikidata.org/entity/Q1344007,permanent
http://www.wikidata.org/entity/Q1289248,scalar
http://www.wikidata.org/entity/Q1127660,damping
http://www.wikidata.org/entity/Q863912,prime ideal
http://www.wikidata.org/entity/Q766774,symplectic vector space
http://www.wikidata.org/entity/Q769917,star domain
http://www.wikidata.org/entity/Q781415,volume form
http://www.wikidata.org/entity/Q782746,simple polygon
http://www.wikidata.org/entity/Q821007,Berlekamp–Massey algorithm
http://www.wikidata.org/entity/Q826467,regular graph
http://www.wikidata.org/entity/Q834981,graph automorphism
http://www.wikidata.org/entity/Q840243,Hilbert's axioms
http://www.wikidata.org/entity/Q844451,acnode
http://www.wikidata.org/entity/Q847526,queueing theory
http://www.wikidata.org/entity/Q849798,knot theory
http://www.wikidata.org/entity/Q861606,Lagrange polynomial
http://www.wikidata.org/entity/Q864134,binary quadratic form
http://www.wikidata.org/entity/Q878259,quadratic residue
http://www.wikidata.org/entity/Q878723,9-j symbol
http://www.wikidata.org/entity/Q900117,sphere packing
http://www.wikidata.org/entity/Q901446,Hasse diagram
http://www.wikidata.org/entity/Q909847,disphenoid
http://www.wikidata.org/entity/Q913447,Morley's trisector theorem
http://www.wikidata.org/entity/Q913764,Cauchy's integral formula
http://www.wikidata.org/entity/Q914517,Fermat's theorem on sums of two squares
http://www.wikidata.org/entity/Q918099,Ramsey's theorem
http://www.wikidata.org/entity/Q922339,topological ring
http://www.wikidata.org/entity/Q940483,triangular orthobicupola
http://www.wikidata.org/entity/Q956213,arithmetic series
http://www.wikidata.org/entity/Q959203,Reuleaux triangle
http://www.wikidata.org/entity/Q966582,common logarithm
http://www.wikidata.org/entity/Q970767,generalized eigenvector
http://www.wikidata.org/entity/Q970994,Bidiakis cube
http://www.wikidata.org/entity/Q976607,Erdős–Szekeres theorem
http://www.wikidata.org/entity/Q996437,HOMFLY polynomial
http://www.wikidata.org/entity/Q1000120,maximal torus
http://www.wikidata.org/entity/Q1037559,Pólya enumeration theorem
http://www.wikidata.org/entity/Q1049848,percentage point
http://www.wikidata.org/entity/Q1050391,strophoid
http://www.wikidata.org/entity/Q1052516,involutory matrix
http://www.wikidata.org/entity/Q1052698,jitter
http://www.wikidata.org/entity/Q1052775,Poisson bracket
http://www.wikidata.org/entity/Q1053976,antiparallel line
http://www.wikidata.org/entity/Q1054475,Gaussian function
http://www.wikidata.org/entity/Q1057416,Eisenstein's criterion
http://www.wikidata.org/entity/Q1064276,full and faithful functor
http://www.wikidata.org/entity/Q1064389,tangential quadrilateral
http://www.wikidata.org/entity/Q1065257,squeeze theorem
http://www.wikidata.org/entity/Q1068085,closed graph theorem
http://www.wikidata.org/entity/Q1071004,chi-square test
http://www.wikidata.org/entity/Q1072771,Möbius inversion formula
http://www.wikidata.org/entity/Q1087829,Prüfer sequence
http://www.wikidata.org/entity/Q1090038,Appell sequence
http://www.wikidata.org/entity/Q1108687,factor theorem
http://www.wikidata.org/entity/Q1125095,conference matrix
http://www.wikidata.org/entity/Q1129511,Look-and-say sequence
http://www.wikidata.org/entity/Q1139180,Bunyakovsky conjecture
http://www.wikidata.org/entity/Q1140119,Morera's theorem
http://www.wikidata.org/entity/Q1141696,rhombic triacontahedron
http://www.wikidata.org/entity/Q1143969,principal ideal domain
http://www.wikidata.org/entity/Q1148528,mathematical rigor
http://www.wikidata.org/entity/Q1149225,Euler's four-square identity
http://www.wikidata.org/entity/Q1153584,monotone convergence theorem
http://www.wikidata.org/entity/Q1156867,isogonal conjugate
http://www.wikidata.org/entity/Q1187196,Degen's eight-square identity
http://www.wikidata.org/entity/Q1191709,Egorov's theorem
http://www.wikidata.org/entity/Q1199125,repunit
http://www.wikidata.org/entity/Q1205074,symmetric graph
http://www.wikidata.org/entity/Q1213332,Möbius net
http://www.wikidata.org/entity/Q1256164,cosine
http://www.wikidata.org/entity/Q1256564,rotation matrix
http://www.wikidata.org/entity/Q1268902,spherical segment
http://www.wikidata.org/entity/Q1283190,Truncatable prime
http://www.wikidata.org/entity/Q1304927,spherical sector
http://www.wikidata.org/entity/Q1309313,Einstein manifold
http://www.wikidata.org/entity/Q1332573,Verbal arithmetic
http://www.wikidata.org/entity/Q1361755,Alexander horned sphere
http://www.wikidata.org/entity/Q1364682,versine
http://www.wikidata.org/entity/Q1370316,Casey’s theorem
http://www.wikidata.org/entity/Q1372364,secretary problem
http://www.wikidata.org/entity/Q1389933,siteswap
http://www.wikidata.org/entity/Q1412436,Cauchy problem
http://www.wikidata.org/entity/Q1423838,pedal curve
http://www.wikidata.org/entity/Q1424481,Frucht's theorem
http://www.wikidata.org/entity/Q1425529,Chebotarev's density theorem
http://www.wikidata.org/entity/Q1427965,busy beaver
http://www.wikidata.org/entity/Q1432554,quotient module
http://www.wikidata.org/entity/Q1443782,Moser spindle
http://www.wikidata.org/entity/Q1166643,algebra extension
http://www.wikidata.org/entity/Q1572106,mathematics competition
http://www.wikidata.org/entity/Q386025,octave
http://www.wikidata.org/entity/Q2242730,minimal polynomial
http://www.wikidata.org/entity/Q1136640,square wave
http://www.wikidata.org/entity/Q1455652,polynomial ring
http://www.wikidata.org/entity/Q1457329,strange loop
http://www.wikidata.org/entity/Q1458669,primitive polynomial
http://www.wikidata.org/entity/Q1474074,homogeneous polynomial
http://www.wikidata.org/entity/Q1476663,irreducible polynomial
http://www.wikidata.org/entity/Q1477120,Thue–Morse sequence
http://www.wikidata.org/entity/Q1481248,star polyhedron
http://www.wikidata.org/entity/Q1506253,Euclid's theorem
http://www.wikidata.org/entity/Q1513913,triakis icosahedron
http://www.wikidata.org/entity/Q1534522,binary Golay code
http://www.wikidata.org/entity/Q1542114,Bézout's theorem
http://www.wikidata.org/entity/Q1546924,Cayley table
http://www.wikidata.org/entity/Q1551745,Woodbury matrix identity
http://www.wikidata.org/entity/Q1552291,Monge–Ampère equation
http://www.wikidata.org/entity/Q1561270,successive over-relaxation
http://www.wikidata.org/entity/Q1562080,inverse hyperbolic cosine
http://www.wikidata.org/entity/Q1562440,H tree
http://www.wikidata.org/entity/Q1568814,Hahn polynomials
http://www.wikidata.org/entity/Q1572357,locally convex space
http://www.wikidata.org/entity/Q1585233,Hardy space
http://www.wikidata.org/entity/Q1608174,Euler's factorization method
http://www.wikidata.org/entity/Q1617044,Heyting algebra
http://www.wikidata.org/entity/Q1622692,Hodge star operator
http://www.wikidata.org/entity/Q1637549,reflexive closure
http://www.wikidata.org/entity/Q1659695,Pandigital number
http://www.wikidata.org/entity/Q1663510,aliquot sequence
http://www.wikidata.org/entity/Q1701125,Laurent polynomial
http://www.wikidata.org/entity/Q1756942,partial function
http://www.wikidata.org/entity/Q1757469,pursuit curve
http://www.wikidata.org/entity/Q1758058,disphenocingulum
http://www.wikidata.org/entity/Q1759646,Lucas sequence
http://www.wikidata.org/entity/Q1780743,compact operator
http://www.wikidata.org/entity/Q1788036,volume integral
http://www.wikidata.org/entity/Q1789863,Routh's theorem
http://www.wikidata.org/entity/Q1790926,maximum absolute column sum norm
http://www.wikidata.org/entity/Q1809539,pizza theorem
http://www.wikidata.org/entity/Q1816316,Stieltjes constants
http://www.wikidata.org/entity/Q1850636,Necker cube
http://www.wikidata.org/entity/Q1876486,Rule 110
http://www.wikidata.org/entity/Q1885380,square triangular number
http://www.wikidata.org/entity/Q1928064,Tucker circle
http://www.wikidata.org/entity/Q1934233,Walsh function
http://www.wikidata.org/entity/Q1971461,social choice theory
http://www.wikidata.org/entity/Q1972470,unitary operator
http://www.wikidata.org/entity/Q1974553,Plateau's laws
http://www.wikidata.org/entity/Q1994695,majorization
http://www.wikidata.org/entity/Q1995504,Darboux cubic
http://www.wikidata.org/entity/Q2004973,parabidiminished rhombicosidodecahedron
http://www.wikidata.org/entity/Q2013312,hacoversine
http://www.wikidata.org/entity/Q2068418,finite difference
http://www.wikidata.org/entity/Q2076140,bipyramid
http://www.wikidata.org/entity/Q2085786,primorial prime
http://www.wikidata.org/entity/Q2126650,Radon measure
http://www.wikidata.org/entity/Q2140900,special linear group
http://www.wikidata.org/entity/Q2155148,4-polytope
http://www.wikidata.org/entity/Q2166240,osculating circle
http://www.wikidata.org/entity/Q2197859,squared triangular number
http://www.wikidata.org/entity/Q2221775,Markov process
http://www.wikidata.org/entity/Q2227497,square gyrobicupola
http://www.wikidata.org/entity/Q2248306,zero-product property
http://www.wikidata.org/entity/Q2256719,exact differential
http://www.wikidata.org/entity/Q2264756,separable extension
http://www.wikidata.org/entity/Q2279929,Lommel function
http://www.wikidata.org/entity/Q2293126,Landau's problems
http://www.wikidata.org/entity/Q2294564,Darboux integral
http://www.wikidata.org/entity/Q2331395,normal extension
http://www.wikidata.org/entity/Q2346810,lemniscate of Gerono
http://www.wikidata.org/entity/Q2351407,gyroelongated pentagonal cupolarotunda
http://www.wikidata.org/entity/Q2362924,complete lattice
http://www.wikidata.org/entity/Q2364925,causal structure
http://www.wikidata.org/entity/Q2366982,fractional part
http://www.wikidata.org/entity/Q2366896,semisimple Lie algebra
http://www.wikidata.org/entity/Q2374786,combination lock
http://www.wikidata.org/entity/Q2376018,rhombic dodecahedral graph
http://www.wikidata.org/entity/Q2391057,Polyabolo
http://www.wikidata.org/entity/Q2444950,triaugmented triangular prism
http://www.wikidata.org/entity/Q2448949,Gauss–Legendre algorithm
http://www.wikidata.org/entity/Q2471444,16-cell
http://www.wikidata.org/entity/Q2482753,Schnirelmann density
http://www.wikidata.org/entity/Q2495534,unitary transformation
http://www.wikidata.org/entity/Q2501156,gyroelongated square bicupola
http://www.wikidata.org/entity/Q2589168,star graph
http://www.wikidata.org/entity/Q2617832,Poincaré disk model
http://www.wikidata.org/entity/Q2631887,Steiner inellipse
http://www.wikidata.org/entity/Q2634828,inverse limit
http://www.wikidata.org/entity/Q2664496,Smale's problems
http://www.wikidata.org/entity/Q2705584,Malthusian growth model
http://www.wikidata.org/entity/Q2750301,augmented matrix
http://www.wikidata.org/entity/Q2981223,tromino
http://www.wikidata.org/entity/Q2115796,pseudotensor
